app_id,Topic,Label,Sublabel,app_name,description
835,8,Game,Large,Ninjin: Clash of Carrots,the game Ninjin: Clash of Carrots is an anime-inspired beat-em-up with a gaggle of varied enemies deep customization and ninjas! Play through side-scrolling worlds consisting of multiple stages and collect carrots stolen by the evil Shogun Moe! Carrots act as currency which can be redeemed in the Corgi Store for new equipment or the Shady Shop for special weapons masks and other customization items. Grab a friend to join you in 2-player online or local co-op. Key Features Be a Ninja. Play as either Ninjin the charismatic rabbit or Akai the ninja fox and fight across a feudal Japan to defeat the evil Shogun Moe and retrieve the carrots hes stolen! Engaging Storyline. Follow a robust Story Mode meet a diverse cast of characters and play through multiple stages in a crazy universe. Fast and Furious Combat. Dodge rockets blast through throngs of incoming enemies and battle bosses in frenzied fast-paced action! Stylish Visuals. Play through unique environments with anime-inspired HD pixel art graphics. Deep Customization. Choose from a huge variety of equipment with more than 150 weapons and items including masks swords projectiles and more. Equip your character to better defeat rivals. Slash Smash and Bash with Friends! Join your friends in 2-player local or online co-op as you progress through the games story. Oni TV Show. Compete in a  Live TV Show  survival mode solo or with a friend to see who can get the furthest without dying as wave after wave of enemies attack from all angles. Rack up special rewards when you successfully finish each challenging stage! Carrot Collecting Co-Op Action! Armory fit for a Ninja! Featuring over 150 weapons projectiles upgrades and more to modify the experience to each players preference Ninjin: Clash of Carrots is an action-packed thrill-fest with a unique and immersive storyline stylish environments and exciting and frenetic gameplay! Ninjin also features a unique survival mode called  Oni TV Show  where players will fight endless waves of enemies for rare rewards. This mode also supports local and online co-op. System Requirements Windows - Minimum OS: Windows 7 Processor: Intel Core 2 Duo or equivalent Memory: 2 GB RAM Graphics: Graphics Card with support for DirectX 10 DirectX: Version 10 Storage: 200 MB available space Windows - Recommended OS: Windows 10 Processor: Intel 3rd-generation i5 or equivalent Memory: 4 GB RAM Graphics: Graphics Card with support for DirectX 11 DirectX: Version 11 Storage: 200 MB available space
836,11,Game,Early Access,Nippon Marathon,Requires internet connection. Early access game Get instant access and start playing; get involved with this game as it develops. Note: This Early Access game is not complete and may or may not change further. If you are not excited to play this game in its current state then you should wait to see if the game progresses further in development. About the game San! Ni! Ichi! Hajime!!! Stretch your muscles and embark upon the ultimate marathon of Japan in a crazy party racer! Hurdle barrels outrun Shiba Inu and dive out of the paths of bicycles - all while wanging fruit at your opponents and dashing across planks precariously balanced over waterfalls - in an unreal marathon across the whole of Japan! Key Features Four-player madness! You can't spell Nippon Marathon without PART and *checks letters*  I' we suppose  Solo play is supported but grab up to four pads and enjoy the supreme silliness of gaming's greatest marathon. See all of Japan! Cross the entirety of the land of Nippon in a series of creative levels spanning busy city streets village lanes bustling markets mountaintop shrines and even unsafe sake distilleries! Wacky characters! Go toe-to-toe with some of the coolest racers who ever did er  race! Lobster-man J DARWIN unicorn onesie-wearing Elizabeth Nishibori school uniform fan Zenbei   Xen Bae  and the completely normal Snuguru Maestro are among the challengers vying for the podium! Epic pratfalls! Swinging poles! Giant face-slapping fish! Cyclists! Shiba Inu! Panes of glass! Traffic! False doors! Barrels! Rolling beams! Wobbly planks! Flying fruit! More Shiba Inu! Dodge and dive over the lot or suffer the painful and embarrassing consequences of physics-based collisions  Tons of surprises! You never know what will happen next in Nippon Marathon. Perhaps you'll find time for an impromptu spot of slot machine fun? Maybe a news anchor will jetpack in to interview you on the racetrack? Heck anything is possible  Drop-in/drop-out play! Need a bathroom break to brush pineapple juice off your onesie? Random pedestrian passing by your couch and wants to play? Whatever the cause hop in and out for the ultimate flexible party get-together! System Requirements Windows - Minimum OS: Microsoft Windows 7 Home Premium 64-Bit Processor: Intel Core i3-2370M Memory: 4 GB RAM Graphics: Intel HD 4000 Graphics Storage: 5 GB available space Windows - Recommended OS: Microsoft Windows 7 Home Premium 64-Bit or higher Processor: Intel Core i5-2300 or AMD Phenom II X4 940 or better Memory: 8 GB RAM Graphics: NVidia GeForce Gtx 970 Storage: 5 GB available spaceMinimum:Betriebssystem: OSXProzessor: 1.4 GHz dual-core Intel Core i5Arbeitsspeicher: 4 GB RAMGrafik: Intel HD Graphics 5000 Copyright Onion Soup Interactive. Published by PQube Ltd. All rights reserved.
837,9,Game,Steam,Northgard - Lyngbakr Clan of the Kraken (DLC),NOTICE: Requires the base game Northgard in order to play. Activation key must be used on a valid Steam account. the game The Clan of the Kraken knows first hand how dangerous the sea can be. They worship the gigantic creature fearing it's brutal might honoring it's instinctual knowledge and using its powers when he deigns bestow them. The Clan of the Kraken knows how fickle and dangerous the sea can be worshipping the gigantic behemoth from the deep fearing brutal might but also honoring its instinctual knowledge and the great powers the mythical sea creature can bestow on the Vikings brave enough to follow it. Players choosing the Clan of the Kraken will suffer a penalty in colonisation and constructing buildings away from coastal zones. Likewise all the clans unit attack values suffer a reduction away from the sea. No Longship Docks can be built and a Trade Victory is not open to the Clan of the Kraken. The new Fishery replaces the Fisherman House and can be used by the Vikings on both lakes and the sea. The Brewery is replaced by the Horgr building allowing players to train female clan members into Norns. The Norn produces Happiness and Wyrd. Wyrd can be used to activate special abilities. System Requirements Windows - Minimum Requires a 64-bit processor and operating system OS: Windows Vista or better Processor: Intel 2.0ghz Core 2 Duo or equivalent Graphics: Nvidia 450 GTS / Radeon HD 5750 or better Windows - Recommended Requires a 64-bit processor and operating system OS: Windows 7 or better Processor: Intel i5 3.1 Ghz Quad core Graphics: Nvidia GTX 660 / Radeon HD 7800 or better Mac - Minimum OS: Windows Vista or better Processor: Intel 2.0ghz Core 2 Duo or equivalent Graphics: Nvidia 450 GTS / Radeon HD 5750 or better Mac - Recommended OS: Windows 7 or better Processor: Intel i5 3.1 Ghz Quad core Graphics: Nvidia GTX 660 / Radeon HD 7800 or better Linux - Minimum OS: Windows Vista or better Processor: Intel 2.0ghz Core 2 Duo or equivalent Graphics: Nvidia 450 GTS / Radeon HD 5750 or better Linux - Recommended OS: Windows 7 or better Processor: Intel i5 3.1 Ghz Quad core Graphics: Nvidia GTX 660 / Radeon HD 7800 or better  2016 Shiro Games. The Shiro Games name and logo and the Northgard name and logo are trademarks of Shiro Games and may be registered trademarks in certain countries. All rights reserved.
838,9,Game,Steam,Nuclear Dawn,Nuclear Dawn is the first game to offer a full FPS and RTS experience within a single gameplay model without crippling or diluting either side of the game. Play as a soldier in a war-torn post-apocalyptic landscape modelled on modern cities and take the fight to your enemies as armoured assault or stealth infantry using various weapons and twelve distinct load-outs to accomplish your objectives. The first person shooter action in Nuclear Dawn is hard fast and unforgiving with weapons that rely on skill and tactics more than on twitch reflexes and map memorization. Then take Nuclear Dawn above the action and play as the commander. Organize your fellow players in squads and assign them to tactical objectives. Plan the resource routes for your army and production of your structures for forward deployment. Exploit the terrain and resource point locations to block your enemies  tactical advance and crush their plans in an iron fist. Research and implement new technology to give your soldiers the edge on the battlefield and set up forward bases to lead the assault on your enemies with a full complement of defensive and offensive structures to choose from and upgrade to build your perfect fortress. Main Features: Two distinct factions: the Empire and the Consortium Four playable classes each with three sub-class loadouts plus the commander role Over a dozen weapons across the various classes and factions Each faction has a completely separate base-building paradigm with different workflows and tech trees Upgrade weapons buildings and classes with powerful Golden Age blueprints Build Doomsday weapons with pre-war technology that will give you the deadliest edge in battle Travel across the largest most detailed maps built in Source multiplayer to date. Activation key must be used on a valid Steam account PC System requirements: OS: Windows 7 32/64-bit / Vista 32/64 / XP Processor: Intel Core 2 Duo 2.4GHz or equivalent Graphics: Video card must be 128 MB or more and should be a DirectX 9-compatible with support for Pixel Shader 2.0b (ATI Radeon HD 2900 - NVidia GeForce 8800). Memory: 2GB RAM Hard Drive: 6GB of free HDD space Sound Card: DX 9.0c compatible sound card Mac System requirements: OS: MacOS X 10.6.7 or higher Processor: Intel Core 2 Duo 2.4GHz or equivalent Graphics: ATI Radeon HD 2400 / NVidia GeForce 8600M / Intel HD Graphics 3000 or higher Memory: 2GB RAM Hard Drive: 6GB of free HDD space
839,9,Game,Steam,OMSI 2: Steam Edition,"NOTICE: Activation key must be used on a valid Steam account THE GAME Off to the next round! Experience a new omnibus simulator with OMSI 2 and start discovering Spandau while driving the omnibus. OMSI 2 is the successor of the well-known and awarded omnibus simulator OMSI - The Bus Simulator. OMSI 2 not only offers the routes and buses you already know from OMSI but adds lots of exciting new features. In OMSI 2 you can drive the first ever articulated bus in the OMSI history the MAN NG272. Explore the new omnibus line 5 covering a total distance of 12 km from the subway station Ruhleben to the psychiatric clinic Spandau. Thanks to the newly added chronology function you'll not only be able to drive through Spandau in 1986 but also to relive the changes taking place in Spandau between 1986 and 1994. Enjoy the charm of the 80s and 90s and find out how the period after the fall of the Berlin Wall was. And this all at wheel of a double-decker or articulated bus. KEY FEATURES New features in omsi 2: The articulated bus MAN NG272 with the exact physical and visual recreation of the joint kinematics as well as corresponding sounds and systems (bending protection). The MAN NL202 as well as reworked and added models of the known types SD200 and SD202 (more years of production emergency door openers destination boards sound variations depending on vehicle number). The Spandau omnibus line 5 from the subway station Ruhleben to the psychiatric clinic Spandau covering a total distance of 12 km several new buildings a squeezed timetable and a tight 5 minute rhythm with various bus termini and assignments for diverse and long lasting driving pleasure. Replication of original timetables and tour plans for omnibus lines 5 and 92. Chronology function: Relive the change taking place in Spandau between 1986 and 1994! OMSI 2 now replicates the exciting years following the German reunification and all the innovations and route expansions (line 137 to Falkensee) that came along with it. This function also allows temporary changes to maps or routes caused by construction sites or special buses. Advanced and improved AI traffic (better road- and steering behaviour railway- and subway traffic) System damage model including different malfunctions which take time to fix OMSI 2 supports a world coordinate system so it is possible to import a DEM (Digital Elevation Model) with the help of a DLL you can even program yourself. Animated real vertical profile on the Spandau map New script functions such as full matrix view advanced access to system variables. New editor functions: automatic import of aerial imagery terrain adapts to run of the road improved spline connection algorithm rotation of objects around all axes. Intersections can easily be equipped with individual vertical profiles. Saving optimized loading of maps which allows considerably larger maps Additional features: The classic versions of the MAN double-decker buses SD200 and SD202 are included Realistic and intelligent traffic and detailed landscape Realistic and controllable weather and seasonal effects Realistic day and night effects Many animations and animated objects Fully functional IBIS (integrated on-board information system) Four different views: driver sight passenger sight exterior view or free view Script engine to influence the handling characteristics and functions of the bus Easy to use map-based track editorInsert your own vehicles Compatible with TrackIR 5 SYSTEM REQUIREMENTS OS: Windows XP/Vista/7/8 Processor: 28 GHz DualCore Memory: au moins 2 Go RAM Graphics: Geforce  ATI Radeon  au moins 1024 Mo DirectX: 9.0c ou mieux Hard Drive: 37 Go"""
840,9,Game,Steam,Oh My Gore!,"NOTICE: Activation key must be used on a valid Steam account THE GAME Control the Powers of Evil to crush the Good Guys! Take control of the revived God of War Raelius recruit evil minions build bastions of doom and command your groveling servants. You're tired of fighting against the Powers of Light from within square shaped piddling Dungeons? You never really understood why you should make the effort to run after your stupid minions while being a mighty powerful Overlord? You want to be more than just a third-class theme park for obsolete do-gooders and self-proclaimed Knights of Justice? Welcome to Oh My Gore! the alternative in the subgenre of Evil-Overlord-Simulations! In this mixture of Tower Defense RTS and Reverse Tower Defense you're taking control of the revived God of War Raelius and pursue a path full of sweet revenge and bloody footprints. Command your inferior servants who will bring death and ruin to your enemies with their evil forces and powerful spells. Build up your Towers of Defense to hold against the Heroes of Light and send out your swarm of deadly henchmen at the same time to conquer and enslave the whole empire of Eridia. KEY FEATURES A campaign with 20 unique levels in 3 challenging difficulties 6 unique Heroes with different spells and their own elite units Detailed death animations which were made with the high-tech GoreCap technology Over 9000 liters of blood! SYSTEM REQUIREMENTS MINIMUM OS: Windows 7 Home Premium 64-bit Processor: 2.2 GHz Dual Core CPU Memory: 3GB RAM Graphics: ATI Radeon HD 5400 Series DirectX Version: DirectX 9.0c Disk Space: Game + 25% buffer (max 1-2GB) Sound Card: DirectX 9.0c Compatible Sound Card with Latest Drivers RECOMMENDED OS: Win 7 8 10 Processor: 2.7 GHz Dual Core CPU Memory: 4GB RAM Graphics: AMD Radeon HD 6670 GeForce GT 445M or better DirectX Version: DirectX 9.0c Disk Space: Game + 25% buffer (max 1-2GB) Sound Card: DirectX 9.0c Compatible Sound Card with Latest Drivers"""
841,9,Game,Steam,Oil Enterprise,NOTICE: Activation key must be used on a valid Steam account THE GAME In Oil Enterprise you enter the multi-million dollar business of black gold as a shrewd businessman. Accept the challenge and grow from a small-scale entrepreneur investing in your first oilfield to a global oil magnate. Acquire oil production rights in up to 15 regions around the world and use the potential of your oil reserves as efficiently as possible on the dynamic global market. Fulfill lucrative long-term contracts to improve your reputation and make your cash registers ring. But watch out! Make a wrong investment or fail to meet contractual obligations and your company could be in danger of going bankrupt. KEY FEATURES Invest in new oilfields pumps refineries storage facilities maintenance buildings logistics and much more Constantly expand your headquarters There's no such thing as a free lunch! Stay in the black or take out a loan if needed! Always keep an eye on your numbers Various events such as earthquakes exchange rate fluctuations and accidents provide new challenges 15 global regions 90 oilfields and 20 building types Two mentors will let you in on the secrets of the oil industry Improve your reputation to gain access to even more lucrative long-term contracts Dynamic global market 20 different scenarios free play and multiplayer mode for up to six players SYSTEM REQUIREMENTS Windows OS: Windows  7/8/10 Processor: Dual-core Intel  Core 2 Duo or Athlon  64 X2 4800+ or comparable processor running at min. 2.6 GHz Memory: 2 GB RAM Graphics: DirectX 9.0c compatible graphics card (Intel  HD Graphics 4600 NVIDIA GeForce GTS 250 or ATI Radeon HD 3850 or better) with min. 512 MB VRAM keyboard mouse with scroll wheel Hard Drive: 1500 MB free hard disk space internet connection and Steam account Mac OS: OS X 10.8 or later Processor: Intel  Core i5-3210M or comparable processor running at min. 2.6 GHz Memory: 4 GB RAM Graphics: Intel HD Graphics 4000 or GeForce GT 650M or better with min. 512 MB VRAM keyboard mouse with scroll wheel Hard Drive: 1500 MB free hard disk space internet connection and Steam account  2016 astragon Sales & Services and Crafty Studios GmbH published and distributed by astragon Entertainment GmbH. astragon and astragon Entertainment are registered trademarks of astragon Entertainment GmbH. All rights reserved. All other products or companies mentioned here are trademarks or registered trademarks of their respective owners.
842,8,Game,Large,Omnibion War,the game 5 years have passed since the victory of the Coalition of United Colonies over the Omnigans. But the fragile times of peace and prosperity were again disrupted. Once CUC allies the Hellhounds now unleash chaos and violence throughout the galaxy. They will stop at nothing in order to gain control of Omnibion a powerful ancient device created by the Omnigans. Become Jaeden ace pilot of the late  Icarus  squad and strap yourself in as you again fire up the mighty engines of the A.A.V.G. gunship. Its immense firepower and the ability to rapidly transform between a space jet and a flying mech make it the humanity's most advanced fighting machine. Take full advantage of its destructive potential and put your pilot skills to the test against the incoming Hellhound hordes in various parts of the galaxy. Diverse mission objectives will take you to the vacuum of space lava deserts or underwater worlds of distant planets. Load up your guns and upgrade your mech as you fight to save the galaxy once and for all! Omnibion War takes its inspiration from classic on-rails shooters of the past such as Aces of the Galaxy Panzer Dragoon and the Star Fox series. Key features Use the transforming abilities of your A.A.V.G. (Automatic Artillery of Variable Geometry) Transform between a space jet or a mech choosing the most comfortable way to face the Hellhound hordes Take down thousands of enemies and mighty bosses both in space and on various planets Complete various mission objectives  protect destroy rescue and more Gain experience points to access new weapons upgrades and special attacks Enjoy the retro vibe in two game modes  rail shooter and free flight system requirements Windows - Minimum OS: 7/8/10 32 or 64 bit Processor: Intel Core 2 Duo 2.2 GHz Memory: 4 GB RAM Graphics: nVidia 710M or similar 1 GB of memory DirectX: Version 9.0c Storage: 5 GB available space Sound Card: DirectX  9.0c compatible 16-bit sound card
843,9,Game,Steam,Oriental Empires,NOTICE: Activation key must be used on a valid Steam account THE GAME Step into the world of the ancient Orient. Control a city or tribe from the dawn of Chinese history and turn it into a great empire. Develop your land create great cities raise huge armies and fight epic wars. Advance your technology culture and religion to create one of mankind  great civilizations. All the action takes place on one spectacular game map that brings to life the mountains forests plains and deserts of China. Zoom in close to review your troops and see your peasants toiling or zoom out for a strategic overview. Plan your battles end your turn and then watch as your armies obey your orders with hundreds of soldiers battling right on the game map. KEY FEATURES Start out as a single nation or tribe starting from humble beginnings with a single settlement and expand your empire and develop your culture with the aim of becoming the universally recognized Son of Heaven and ruler of the world. Persuade the other factions to recognize you as such by either military force or by diplomatic persuasion. Play as one of 24 different factions each with their own special bonuses or penalties. Vast beautifully rendered map featuring an attractive and authentic depiction of the landscape of China and Mongolia. Large scale battles with hundreds or thousands of soldiers depicted in detail right on the game map. Watch skilled armies and reinforcements go to battle according to the battle orders and formations set by the player. Fully animated 3D models with variations in face and clothing for each model including infantry cavalry chariot and artillery units as well as naval forces. Long seamless zoom range lets you step right into the game world or zoom out for a strategic overview. Develop your settlements by constructing buildings and developing the landscape around them build markets and ports to enable trade by land and water. Elaborate research tree including technology as well as cultural philosophical and religious developments. Many other elements will determine the outcome of you quest for dominance such as Leaders Sieges Unrest and Rebellion and Authority and Culture ratings. As Emperor set edicts laws and decrees to balance power and move into a glorious new Era with new technologies and military units that change the game! Conquer together or betray your allies. Anything goes in multiplayer mode supporting up to 15 players. SYSTEM REQUIREMENTS MINIMUM: OS: Windows 7 64 bit (32 bit NOT supported) Processor: Intel Core i5-3230M @ 2.60GHz or equivalent AMD processor and above Memory: 4 GB RAM Graphics: 256 MB DX 9 Compliant videocard with pixel shader 30 DirectX: Version 9.0c Storage: 2 GB available space Sound Card: DirectX 9 Compatible Audio Additional Notes: Minimum Resolution: 1024 x 768 RECOMMENDED: OS: Windows 7810 - 64 bit (32 bit NOT supported) Processor: Intel i5 3.2 GHz or equivalent AMD processor and above Memory: 8 GB RAM Graphics: 512 MB DX 9 Compliant videocard with pixel shader 30 DirectX: Version 9.0c Storage: 2 GB available space Sound Card: DirectX 9 Compatible Audio Additional Notes: Minimum Resolution: 1024 x 768 Oriental Empires 2016 J. Carline and R.T. Smith. Developed by Shining Pixel Studios. Licensed exclusively worldwide to and published by Iceberg Interactive B.V. All brands product names and logos are trademarks or registered trademarks of their respective owners. All rights reserved. Made in the UK.
844,8,Game,Large,Out of Space,the game Out of Space is a LOCAL and ONLINE co-op multiplayer game about living together in a house in space. You and your friends are about to move into a house in space where you will have to deal with a deadly alien infestation and face the challenges of building a sustainable spaceship all to make your new place feel as cozy as home! Each match starts in a procedurally generated spaceship house that will demand your best planning and teamwork skills to become clean and comfy. You and your friends will need to generate resources recycle trash and alien goo buy and build new technologies and take care of one another if you ever want to call home the mess that you got into. As a COUCH-FUN game Out of Space has short matches and is easy for everyone to grab a controller and play. At the same time also as a STRATEGY game it will require short and long-term decisions expanding and conquering new rooms and building technology to automate tasks. Key features Buy build and place your new technology while keeping your systems efficient and sustainable. Power up your spaceship by recycling alien goo and producing energy batteries. Harvest and take care of your fruitful gardens to keep everyone fed. Clean rooms with mops and water while containing the deadly alien menace. Take a nap on your sofa while your friends desperately claim for help. Automate cleaning and harvesting with the help of robots. Adopt a Cat or a Dog they will love you for it and help you in any way they can! Fun Stuff Procedural spaceship generator: different challenge everytime you play. Missions to guide the player's progression that never leave out what couch-fun is about. Unlock new content when completing achievements. Play single-player local multiplayer or even cross-platform online multiplayer. No weapons of any kind. Take your mop and sweep your way out of danger. Are you up for the challenge? Living with roommates was never easy but now you'll do it in outer space! The Devs Behold Studios is the studio behind Knights of Pen & Paper Chroma Squad and Galaxy of Pen & Paper. With a big and strong fan base we're developing this game with the help of the community openly sharing builds milestones and carefully listening to feedback and improving the overall experience of the game. Please join our official Discord Server to talk to us and help us improve this game. system requirements Windows - Minimum OS: Windows 7 SP1+ Processor: Intel Core i3 / AMD Athlom 64 or newer (SSE2 instruction set support) Memory: 4 GB Ram Graphics: NVIDIA GeForce series 8000 or newer Storage: 600 MB available space Notes: Best played with a Controller Windows - Recommanded OS: Windows 7 SP1+ Processor: Intel i5-3300 / AMD FX 8350 (SSE2 instruction set support) Memory: 8 GB RAM Graphics: Nvidia GTX 580 / AMD HD 7870 or newer Storage: 600 MB available space Notes: Best played with a Controller Mac - Minimum OS: Mac OS 10.11+ Processor: Intel Core i3 / AMD Athlom 64 or newer (SSE2 instruction set support) Memory: 4 GB RAM Graphics: Graphics card with DX10 (shader model 4.0) capabilities Storage: 600 MB available space Notes: Best played with a Controller Mac - Recommanded OS: Mac OS 10.11+ Processor: Intel i5-3300 / AMD FX 8350 (SSE2 instruction set support) Memory: 8 GB RAM Graphics: Nvidia GTX 580 / AMD HD 7870 or newer Storage: 600 MB available space Notes: Best played with a Controller Linux - Minimum OS: SteamOS+ Processor: CPU: SSE2 instruction set support Memory: 1 GB RAM Graphics: Intel HD Graphics Storage: 800 MB available space Notes: Best played with a Controller Linux - Recommanded OS: SteamOS+ Processor: CPU: SSE2 instruction set support Memory: 4 GB RAM Graphics: Graphics card with DX10 (shader model 4.0) capabilities Storage: 800 MB available space Notes: Best played with a Controller Behold Studios All Rights Reserved
845,8,Game,Large,Outcast - Second Contact,the game Outcast - Second Contact is an open world action-adventure game taking the player to an extraterrestrial planet as dangerous as it is beautiful. You take the role of Cuttter Slade an elite soldier sent on a mission to Adelpha home of an ancient and advanced alien civilization. Your choices and actions will determine humanity's survival. REMAKE OF A CULT GAME. Outcast - Second Contact is the complete remaster of the cult game Outcast. The first open 3D world in the history of video games and a true pioneer in the action-adventure genre - the original game won over 100 awards including adventure game of the year. Key Features ADVENTURE IN THE HEART OF ALIEN CIVILIZATION: hundreds of quests in an open and savage world. MORE THAN 60 HOURS OF GAMEPLAY. A CHARISMATIC HERO viewed as a messiah and voiced by the oicial voice of Bruce Willis. SPECTACULAR BATTLES against formidable enemies using futuristic weapons and gadgets. TOTAL FREEDOM where each action has consequences on the equilibrium of the world. AN ORIGINAL SYMPHONIC SOUNDTRACK. System Requirements Windows - Minimum OS: Windows 7 64bits or higher Processor: 4th Gen Intel  Core  i5 Processors / AMD FX  8300 Memory: 6 GB RAM Graphics: GeForce GTX670 / AMD Radeon  7950 DirectX: Version 11 Storage: 15 GB available space Sound Card: Yes Windows - Recommended OS: Windows 10 64bits Processor: 6th Gen Intel  Core  i7 Processors / AMD Ryzen  5 1400 Memory: 8 GB RAM Graphics: GeForce GTX780 / AMD Radeon  290 DirectX: Version 11 Storage: 15 GB available space Sound Card: Yes 2017 Published by Bigben Interactive and developed by Appeal.
846,8,Game,Large,Overcooked Series,Overcooked 2: Activation key must be used on a valid Steam account. the game Overcooked returns with a brand-new helping of chaotic cooking action! Journey back to the Onion Kingdom and assemble your team of chefs in classic couch co-op or online play for up to four players. Hold onto your aprons  it's time to save the world (again!) Out of the frying pan into the fir  You've saved the world from the Ever Peckish. Now a new threat has arisen and it's time to get back in the kitchen to stave off the hunger of The Unbread! Key features ONLINE/LOCAL MULTIPLAYER MADNESS - You'll knead to work together (or against each other) to get the highest score in chaotic local and online multiplayer. FEAST YOUR EYES ON THIS - Journey across a brand new overworld map by land sea and air. Get cooking in new themes ranging from sushi restaurants magic schools mines and even alien planets! WHET YOUR APPETITE! - Travel the land cooking up a range of new recipes that are sure to cater to any tastes including sushi cakes burgers and pizzas. ROMAINE CALM! - Travel through teleporters across moving platforms and save time by throwing ingredients across dynamic kitchens that shift and evolve. Some kitchens even whisk your chefs away to new locations. system requirements Windows - Minimum OS: WIN7-64 bit Processor: Intel i5-4590 Memory: 4096 MB RAM Graphics: GeForce GTX 650 DirectX: Version 11 Storage: 3 GB available space Windows - Recommended OS: tbd Processor: tbd Graphics: tbd Sound Card: tbd Mac - Minimum OS: OSX 10.12.6 - Sierra Processor: Intel Core i5 @2.7Ghz Memory: 8 GB RAM Graphics: GeForce GT 640M 512Mb Storage: 3 GB available space SteamOS + Linux - Minimum OS: Ubuntu 16.01.01 Mint 17.3 Processor: Intel Core i5 @2.7Ghz Memory: 4096 MB RAM Graphics: GeForce 450GTS Storage: 3 GB available space Overcooked 2  2018 Ghost Town Games. Published by Team17 Digital Ltd. Developed by Team17 Digital Ltd and Ghost Town Games Ltd. Team17 is a trademark or registered trademark of Team17 Digital Limited. All other trademarks copyrights and logos are property of their respective owners.                                                                                                                                                                                                                                                                                                                                                                                                                                                                      Overcooked : Activation key must be used on a valid Steam account THE GAME Overcooked is a chaotic couch co-op cooking game for one to four players. Working as a team you and your fellow chefs must prepare cook and serve up a variety of tasty orders before the baying customers storm out in a huff. Sharpen your knives and dust off your chef's whites there isn't mushroom for error and the steaks are high in these crazy kitchens! The Onion Kingdom is in danger and only the finest cooking can save it! In Overcooked players must journey through a variety of cruel and unusual kitchens on their quest to become master chefs capable of conquering an ancient edible evil which plagues the land. Play solo or engage in classic chaotic couch co-op for up to four players in both co-operative and competitive challenge modes. You'll have to cook a range of different dishes and work together in order to become the most effective and ultimate team! KEY FEATURES A Culinary Quest - The Onion Kingdom is a rich world full of cruel and unusual kitchens for you to conquer. Take part in an epic journey and tackle an increasingly challenging and bizarre gauntlet of kitchens which will push your skills of co-operation and co-ordination to the very limits. Each level brings a new challenge for you and your team to overcome whether it's sliding around on a pirate ship moving between speeding trucks cooking on an ice floe or serving food in the bowels of a fiery underworld each level will test the mettle of even the bravest chefs. Simple Controls/Deep Challenge - Overcooked is so easy to pick up that anyone can join in the fun but finding a team who can communicate and co-ordinate their actions when the pizza hits the fan that's when only a well-oiled team of super-chefs will come out on top! Different Ways to Play - Whether indulging in deep fried local co-op or sauted single player as you play through the game you'll unlock new levels new chef characters and even competitive challenge levels which allow teams of two to engage in hard boiled head-to-head in the kitchen. However you want to play if you think you can stand the heat then get ready to enter the kitchen! SYSTEM REQUIREMENTS OS: Windows 7 (32Bit) Processor: Dual Core 2.4Ghz Memory: 2 GB DDR2 RAM Graphics: GeForce 8800 GT / AMD HD 6850 / Intel HD Graphics 4400 or above DirectX: Version 11.0 Storage: 750 MB available space Sound Card: DirectX compatible sound card Additional Notes: Gamepads Recommended Overcooked. Developed by Ghost Town Games Ltd 2016. Published by Team17 Digital Ltd. Team17 is a trademarks or registered trademarks of Team17 Digital Limited. All other trademarks copyrights and logos are property of their respective owners.
847,9,Game,Steam,Overlord Series,NOTICE: Activation key must be used on a valid Steam account THE GAME Prepare to be tempted mesmerized and thrilled become the Overlord how corrupt you become depends on how you handle any given situation. Your actions impact the game world. With incredible power at your disposal and a team of evil minded minions to do your evil bidding how will you resist the temptation to be incredibly despotic? THINK EVIL BREED EVIL CONTROL ALL! KEY FEATURES Control a horde of Minions Intuitive control over a crowd of evil minded minion creatures Use Minions to smash destroy kill steal and intimidate Become the Overlord Forge loot from the battlefield into powerful weapons and armour Gain Overlord powers such as the ability to make enemies burst into flames and cower down before you Conquer the world and impose your will on its people Explore a twisted fantasy world A unique story that combines evil bidding with impish humour Defeat the seven fallen heroes to rule over all the world SYSTEM REQUIREMENTS Minimum: OS: Microsoft(R) Windows(R) XP Memory: 512 MB RAM Processor: Pentium 4 2.4 GHz or Athlon XP 2400+ Hard Drive: 4.5 GB available space Graphics: GeForce FX5900 / Radeon 9500 or above Sound: DirectX Compatible soundcard DirectX :DirectX 9c
848,0,Game,General,Overpass Series,NOTICE: Activation key must be used on a valid Epic Games account. the game In OVERPASS  the scree slopes steep inclines tree trunks and bogs present as much of an obstacle to victory as other drivers. At the controls of powerful buggies and quads from major manufacturers venture off into extreme off-road environments and challenge yourself on the game's highly technical tracks. Cope with vehicle damage and negotiate the many natural and artificial obstacles in your way to achieve the best time possible. Pure speed is not the name of the game; you'll need to master the realistic terrain physics and unique characteristics of the game's vehicles. Carefully select your UTV or ATV plot your route intelligently and manage your acceleration and the various differential and drivetrain options to dominate in local and online competitions. system requirements Windows - Minimum Requires a 64-bit processor and operating system OS: Windows 7 Processor: Intel Core i3-540 or AMD Phenom II X4 940 Memory: 4 GB RAM Graphics: Nvidia GeForce GTX 560 or AMD Radeon HD 6870 DirectX : version 11 Storage: 12 GB available space OVERPASS  2020 Developed by Zordix Racing and published by Bigben Interactive. All rights reserved. All vehicles and brands names logos and appearances including official liveries and sponsors are the properties of their respective owners.
